Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG
2005-01-03,1202.079956,1510800000,1210.9080078000047,1200.5909973,1222.2580891371138,1178.9239054628863,34.20954338004334,1205.8238284725103,1196.3260512091956,9.497777263314674,10.612551290768991,-1.1147740274543168,-0.8119420129006402,-0.6471603461258664,-0.3571985082355309,0.3178504635989482,0.5,0.5416666666666666,59.276666195695604,0.0,63.791882109503355,-0.30189555514959193,-9.840087999999923,1211.920044
2005-01-04,1188.050049,1721000000,1205.8100098000045,1200.4809997500001,1222.3901220803261,1178.5718774196741,25.415467787826447,1203.0894008613548,1195.7130140085144,7.376386852840369,9.965318403183268,-2.588931550342899,-1.1671359238603005,-1.5780237817044926,-1.416929635096671,-0.9020302344866343,0.5,0.5416666666666666,100.0,0.0,30.458548776170023,-1.2599556595592443,-14.029907000000094,1202.079956
2005-01-05,1183.73999,1738900000,1199.8680176000046,1200.81450195,1221.3853310227723,1180.2436728772277,0.3336572751318862,1200.1125684211463,1194.826123341217,5.286445079929308,9.029543738532476,-3.7430986586031683,-0.3627842954619423,-1.5299225182397052,-1.7034759908956252,-1.2353515254602754,0.5,0.5,100.0,0.0,0.0,-0.875896954378624,-4.31005899999991,1188.050049
2005-01-06,1187.890015,1569100000,1194.7360108000044,1201.0684997500002,1220.8121057281849,1181.3248937718156,12.478274484851074,1198.232175587124,1194.312337538164,3.919838048959946,8.00760260061797,-4.087764551658024,0.3505858579636153,-0.8332836453227238,-1.3126976714538408,-0.8806890445585202,0.5,0.5416666666666666,86.0784408377054,13.921559162294603,4.640519720764825,-0.5658568504745689,4.150024999999914,1183.73999
2005-01-07,1186.189941,1477900000,1189.5899902000044,1200.9159973,1221.086794943492,1180.7451996565082,11.637707830683059,1196.3795241121818,1193.7106785353371,2.66884557684466,6.939851195863308,-4.271005619018648,-0.14311712183218064,-0.5968034200320935,-1.322359375450209,-1.0054053632027216,0.4166666666666667,0.5,91.7814620896924,8.218537910307601,7.3800323575340245,-1.5977444757472112,-1.7000739999998586,1187.890015
2005-01-10,1190.25,1490400000,1187.2239990000046,1201.0284973000003,1220.9191325238003,1181.1378620762002,21.554314268452767,1195.4365204026153,1193.454331977164,1.9821884254513407,5.948318641780914,-3.9661302163295735,0.34227730818364016,0.04623082881737877,-0.8518155807175348,-0.6665693294325856,0.4166666666666667,0.5416666666666666,78.16170038442398,21.83829961557602,14.659465562726032,-1.5972574437625842,4.06005899999991,1186.189941
2005-01-11,1182.98999,1488800000,1186.2119872000046,1200.2439941,1221.700639052297,1178.787349147703,23.120397123817963,1193.5216695714437,1192.679195534411,0.8424740370326163,4.927149720831255,-4.084675683798639,-0.6099567317790352,-0.29736926448133294,-1.270572714365895,-1.2927800967748688,0.3333333333333333,0.5416666666666666,100.0,0.0,10.018945841961164,-2.2427354819617045,-7.260009999999966,1190.25
2005-01-12,1187.699951,1562100000,1187.0039794000047,1199.4599914,1221.5700815383582,1177.349901261642,49.331623736339935,1192.6260205604524,1192.3103626059362,0.31565795451615486,4.004851367568235,-3.68919341305208,0.3981403933942012,0.1045100427333444,-0.7586373369470693,-0.9166312255678402,0.4166666666666667,0.5416666666666666,84.58785370800483,16.28051230046108,12.706270638678989,-1.4291481900188148,4.709961000000021,1182.98999
2005-01-13,1177.449951,1510300000,1184.9159666000048,1198.0464904,1222.00857114801,1174.08440965199,40.211618820453474,1190.2912406280752,1191.209591375867,-0.9183507477916919,3.0202109444962493,-3.938561692287941,-0.8630125808601637,-0.6716392901608741,-1.367238546071549,-1.7314602985007326,0.3333333333333333,0.5,100.0,0.0,5.426837433486983,-2.9739511544867887,-10.25,1187.699951
2005-01-14,1184.52002,1335400000,1184.581982400005,1197.11199335,1221.6764071422408,1172.547579557759,45.19261288667526,1189.4033605314482,1190.7140675702472,-1.3107070387989097,2.1540273478372174,-3.464734386636127,0.6004560103803406,-0.027847871614558643,-0.5742013247640538,-1.1294361697931787,0.4166666666666667,0.5416666666666666,80.41537449565955,55.23470261715331,23.838404972538086,-2.3841058278636926,7.070068999999876,1177.449951
