Date,Close,Volume,MA_5,Ma20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS6,BIAS12,BIas24,psy12,psy24,W%R,%K,%D,PROC,MO,LAG
2005-01-03,14237.419922,145563000.0,14218.887890599999,14126.071533249997,14367.163890417585,13884.979176082408,50.36733723832595,14177.100753365983,14075.528050700403,101.57270266558044,110.958097497581,-9.385394832000557,0.0511609455710708,0.15849540897754558,0.4476627666799958,0.7311429897213321,0.5,0.4583333333333333,10.571664899981457,74.88290548279578,68.63802623068551,1.12852527719406,7.280274000000645,14230.139647999998
2005-01-04,14045.900391,397498200.0,14188.6779298,14115.523535199998,14350.91469182607,13880.132378573926,33.05659938653797,14156.916082232756,14073.333409241115,83.58267299164072,105.48301259639294,-21.90033960475222,-1.3451842542345709,-1.015896224498056,-0.9159344513187192,-0.6197311478474544,0.5,0.4583333333333333,80.484752957436,0.0,47.81719969083944,0.1516653785336674,-191.51953099999992,14237.419922
2005-01-05,13764.360352000002,530200600.0,14088.2740236,14091.952539150001,14367.608615901423,13816.296462398579,19.925181661416932,14096.522892966179,14050.446516112142,46.076376854036425,93.60168544792165,-47.52530859388523,-2.004428560381905,-2.504597146040296,-2.7716410751814764,-2.4972077801970407,0.5,0.4166666666666667,100.0,0.0,24.960968494265362,-1.6300235769522518,-281.5400389999977,14045.900391
2005-01-06,13712.040038999998,418761600.0,13997.972070400001,14076.43852545,14399.452608088211,13753.424442811787,10.521608476689815,14037.37168466369,14025.379369659391,11.992315004299599,77.27981135919725,-65.28749635489766,-0.3801143799057943,-2.235405457117463,-2.8541528095272812,-2.7099658166796377,0.4166666666666667,0.375,100.0,0.0,1.0421293457814802e-13,-3.5317193325938967,-52.32031300000381,13764.360352000002
2005-01-07,13574.860352000002,571206400.0,13866.916211200001,14054.7405274,14447.624156228349,13661.85689857165,10.030844533294724,13966.216095023123,13992.00759057351,-25.79149555038748,56.66554997728031,-82.45704552766779,-1.0004323689970829,-2.5316408338079106,-3.480746792393642,-3.5015676382059406,0.4166666666666667,0.375,100.0,0.0,1.0421293457814802e-13,-4.272890899121762,-137.1796869999962,13712.040038999998
2005-01-10,13531.389647999998,317377800.0,13725.7101564,14036.219531300001,14489.708012407835,13582.731050192167,1.0206317599555015,13899.319718558027,13957.887742975472,-58.568024417445486,33.61883509833514,-92.18685951578063,-0.3202294747260397,-2.024513562983015,-3.4352691377390094,-3.603448329114805,0.4166666666666667,0.3333333333333333,100.0,0.0,1.0421293457814802e-13,-4.379103408250831,-43.470704000003025,13574.860352000002
2005-01-11,13509.25,340797200.0,13618.3800782,14017.3740235,14525.191244944963,13509.556802055038,0.0,13839.308992626024,13924.655317569883,-85.34632494385914,9.825803089896276,-95.17212803375543,-0.1636169571339691,-1.317664670463373,-3.175196450302449,-3.553176058570641,0.3333333333333333,0.3333333333333333,100.0,0.0,1.0421293457814802e-13,-5.100347832119301,-22.139647999998488,13531.389647999998
2005-01-12,13565.30957,336973200.0,13578.569921799999,13993.463525449999,14539.678542607015,13447.248508292983,9.458179158220618,13797.155235298942,13898.037114046188,-100.88187874724645,-12.315733277532276,-88.56614546971417,0.4149717415844657,-0.32495910786902255,-2.4064112270786646,-3.021108422528113,0.4166666666666667,0.375,92.59577897283981,7.698693437656096,2.5662311458854696,-4.435331024930472,56.05956999999944,13509.25
2005-01-13,13573.280272999998,396311200.0,13550.817968599998,13968.200537150002,14543.795075458816,13392.605998841187,20.063341356180675,13762.712933406798,13873.981051746472,-111.2681183396744,-32.106210289960714,-79.16190804971369,0.05875798822628011,-0.032465325207312504,-1.9825718755073132,-2.838070458987404,0.4166666666666667,0.4166666666666667,91.54302657474182,8.793314728536474,5.497336055397628,-4.392985207623326,7.970702999999048,13565.30957
2005-01-14,13494.780272999998,473364600.0,13534.801952799997,13941.708056649999,14553.972798063453,13329.443315236545,18.542284011372953,13721.492524113444,13845.89210517266,-124.39958105921505,-50.564884443811586,-73.83469661540346,-0.5783421429538473,-0.34485215314375645,-2.0948423391024447,-3.2825819914728958,0.3333333333333333,0.4166666666666667,100.0,0.0,5.497336055397628,-5.408517201476254,-78.5,13573.280272999998
